Food code;Main food description;WWEIA Category number;WWEIA Category description;Energy;Protein;Carbohydrate;Total Fat;Calcium;Iron
27446315;Chicken or turkey garden salad with bacon and cheese, chicken and/or turkey, bacon, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing;3004;Poultry mixed dishes;106;10,95;3;5,61;94;0,37
27446320;Chicken or turkey, breaded, fried, garden salad with bacon and cheese, chicken and/or turkey, bacon, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing;3004;Poultry mixed dishes;122;6,78;6,36;7,72;65;0,46
27446330;Chicken or turkey garden salad with cheese, chicken and/or turkey, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing;3004;Poultry mixed dishes;93;10,26;3,02;4,52;97;0,35
27446332;Chicken or turkey, breaded, fried, garden salad with cheese, chicken and/or turkey, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing;3004;Poultry mixed dishes;123;6,5;6,47;7,9;98;0,44
27446350;Asian chicken or turkey garden salad, chicken and/or turkey, lettuce, fruit, nuts, no dressing;3004;Poultry mixed dishes;130;11,44;9,5;5,46;39;0,96
27446355;Asian chicken or turkey garden salad with crispy noodles, chicken and/or turkey, lettuce, fruit, nuts, crispy noodles, no dressing;3004;Poultry mixed dishes;116;10,24;8,11;5,26;43;0,82
27446360;Chicken or turkey caesar garden salad, chicken and/or turkey, lettuce, tomato, cheese, no dressing;3004;Poultry mixed dishes;63;8,52;2,99;1,94;56;0,42
27446362;Chicken or turkey, breaded, fried, caesar garden salad, chicken and/or turkey, lettuce, tomatoes, cheese, no dressing;3004;Poultry mixed dishes;115;6,31;7,08;6,85;53;0,53
27446400;"Chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, cheese sauce";3004;Poultry mixed dishes;119;9,83;3,88;7,24;135;0,43
27446410;"Chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, cheese sauce";3004;Poultry mixed dishes;124;9,87;5,54;7,24;132;0,43
27448020;Chicken or turkey fricassee, with sauce, no potatoes, potatoes reported separately, Puerto Rican style;3004;Poultry mixed dishes;183;14;2,54;13,12;17;0,71
27448030;Chicken or turkey fricassee, no sauce, no potatoes, Puerto Rican style;3004;Poultry mixed dishes;200;25,15;0;11,01;14;0,71
27450010;Crab salad;3006;Seafood mixed dishes;188;9,4;1,27;15,89;59;0,3
27450020;Lobster salad;3006;Seafood mixed dishes;187;10,29;1,22;15,4;62;0,2
27450030;Salmon salad;3006;Seafood mixed dishes;213;10,82;2,73;17,36;126;0,43
27450040;Shrimp chow mein or chop suey, no noodles;3402;Fried rice and lo/chow mein;69;8,8;4,27;1,69;48;0,38
27450060;Tuna salad, made with mayonnaise;3006;Seafood mixed dishes;194;10,07;2,89;15,84;21;0,95
27450061;Tuna salad, made with light mayonnaise;3006;Seafood mixed dishes;106;9,78;4,75;5,4;21;0,92
27450062;Tuna salad, made with mayonnaise-type salad dressing;3006;Seafood mixed dishes;108;9,88;5,92;5,19;21;0,92
27450063;Tuna salad, made with light mayonnaise-type salad dressing;3006;Seafood mixed dishes;106;9,78;4,75;5,4;21;0,92
27450064;Tuna salad, made with creamy dressing;3006;Seafood mixed dishes;148;9,98;4,02;10,29;26;0,96
27450065;Tuna salad, made with light creamy dressing;3006;Seafood mixed dishes;78;9,82;7,38;1,16;28;0,93
27450066;Tuna salad, made with Italian dressing;3006;Seafood mixed dishes;106;9,83;5,35;5,08;22;0,95
27450067;Tuna salad, made with light Italian dressing;3006;Seafood mixed dishes;76;9,78;4,91;2;23;0,94
27450068;Tuna salad, made with any type of fat free dressing;3006;Seafood mixed dishes;72;9,6;6,25;1,15;21;0,9
27450070;Shrimp salad;3006;Seafood mixed dishes;196;10,68;1,27;16,2;86;1,13
27450080;Seafood salad;3006;Seafood mixed dishes;190;10,12;1,25;15,82;69;0,54
27450090;Tuna salad with cheese;3006;Seafood mixed dishes;214;11,33;2,85;17,58;87;0,87
27450100;Tuna salad with egg;3006;Seafood mixed dishes;190;10,28;2,74;15,4;24;0,97
27450110;Shrimp garden salad, shrimp, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing;3006;Seafood mixed dishes;65;8,28;2,77;2,04;67;0,96
27450120;Shrimp garden salad, shrimp, lettuce, eggs, vegetables excluding tomato and carrots, no dressing;3006;Seafood mixed dishes;67;8,8;2,39;2,14;69;1
27450130;Crab salad made with imitation crab;3006;Seafood mixed dishes;197;4,07;8,66;16,28;19;0,24
27450150;Fish, tofu, and vegetables, tempura;3006;Seafood mixed dishes;177;4,01;4,53;16;35;0,47
27450180;Seafood garden salad with seafood, lettuce, vegetables excluding tomato and carrots, no dressing;3006;Seafood mixed dishes;47;7,66;2,62;0,5;63;0,67
27450190;Seafood garden salad with seafood, lettuce, tomato and/or carrots, other vegetables, no dressing;3006;Seafood mixed dishes;47;7,12;3,04;0,49;60;0,64
27450200;Seafood garden salad with seafood, lettuce, eggs, vegetables excluding tomato and carrots, no dressing;3006;Seafood mixed dishes;64;8,41;2,39;2,05;61;0,75
27450210;Seafood garden salad with seafood, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing;3006;Seafood mixed dishes;62;7,91;2,77;1,95;59;0,72
27450250;Oysters Rockefeller;3006;Seafood mixed dishes;134;7,64;9,38;7,53;106;3,36
27450310;Lomi salmon;3006;Seafood mixed dishes;60;7,55;3,31;1,86;88;0,51
27450400;"Shrimp and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, no sauce";3006;Seafood mixed dishes;118;9,35;3,8;7,25;51;0,41
27450405;"Shrimp and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, no sauce";3006;Seafood mixed dishes;124;9,25;6,78;6,87;44;0,4
27450410;"Shrimp and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce";3404;Stir-fry and soy-based sauce mixtures;116;9,16;5,15;6,4;54;0,46
27450420;"Shrimp and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce";3404;Stir-fry and soy-based sauce mixtures;118;9,47;4,86;6,64;48;0,45
27450430;Shrimp shish kabob with vegetables, excluding potatoes;3006;Seafood mixed dishes;83;11,23;5,74;1,59;52;0,32
27450450;Shrimp creole, no rice;3006;Seafood mixed dishes;124;14,33;4,51;5,16;70;0,57
27450470;Kung Pao shrimp;3404;Stir-fry and soy-based sauce mixtures;173;13,94;5,32;10,74;59;0,45
27450510;Tuna casserole with vegetables and mushroom sauce, no noodles;3006;Seafood mixed dishes;115;9,04;8,39;5,12;40;1
27450600;"Shellfish mixture and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce";3404;Stir-fry and soy-based sauce mixtures;120;9,41;5,89;6,38;49;0,86
27450610;"Shellfish mixture and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce";3404;Stir-fry and soy-based sauce mixtures;122;9,73;5,63;6,62;44;0,86
27450650;"Shellfish mixture and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, mushroom sauce";3006;Seafood mixed dishes;111;6,25;5,92;6,92;47;0,54
27450660;"Shellfish mixture and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, mushroom sauce";3006;Seafood mixed dishes;117;6,3;7,63;6,93;44;0,54
27450700;"Fish and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, tomato-based sauce";3006;Seafood mixed dishes;106;6,28;4,39;7,26;20;0,73
27450710;"Fish and vegetables excluding carrots, broccoli, and dark- green leafy; no potatoes, tomato-based sauce";3006;Seafood mixed dishes;112;6,33;6,3;7,26;16;0,73
27450740;"Fish and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce";3404;Stir-fry and soy-based sauce mixtures;104;7,79;4,64;5,99;26;0,42
27450750;"Fish and vegetables excluding  carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce";3404;Stir-fry and soy-based sauce mixtures;106;8,04;4,33;6,22;20;0,4
27450760;Fish shish kabob with vegetables, excluding potatoes;3006;Seafood mixed dishes;68;9,41;5,06;1,05;15;0,26
27451010;Fried fish with sauce, Puerto Rican style;3006;Seafood mixed dishes;155;11,81;3,42;10,3;20;0,58
27451030;Lobster with sauce, Puerto Rican style;3006;Seafood mixed dishes;154;10,75;3,94;10,55;63;0,65
27451060;Octopus salad, Puerto Rican style;3006;Seafood mixed dishes;170;9,67;5,56;11,95;44;3,3
27451070;Codfish salad, Puerto Rican style, Serenata;3006;Seafood mixed dishes;183;6,61;2,81;15,94;15;0,36
27460010;Chow mein or chop suey, NS as to type of meat, no noodles;3402;Fried rice and lo/chow mein;83;9,78;3,84;3,23;21;0,52
27460100;Lau lau;3006;Seafood mixed dishes;140;15,25;0;8,32;14;0,52
27460510;Antipasto with ham, fish, cheese, vegetables;3002;Meat mixed dishes;158;11,62;3,75;10,7;178;0,8
27460710;Livers, chicken, chopped, with eggs and onion;3004;Poultry mixed dishes;226;12,89;2,87;17,69;20;5,26
27460750;Liver, beef or calves, and onions;3002;Meat mixed dishes;129;16,68;6,97;3,6;12;3,85
27462000;Stewed chitterlings, Puerto Rican style;3002;Meat mixed dishes;214;8,38;3,83;18,5;25;1,16
27463000;Stewed gizzards, Puerto Rican style;3004;Poultry mixed dishes;179;20,26;4,41;8,69;31;2,52
27464000;Gumbo, no rice;3006;Seafood mixed dishes;83;8,54;4,03;3,68;28;0,56
27500050;Sandwich, NFS;3740;Deli and cured meat sandwiches;287;12,75;33,83;12,03;180;2,05
27500300;Sandwich wrap, NFS;3740;Deli and cured meat sandwiches;232;12,77;23,3;9,4;208;1,83
27500400;Barbecue sandwich, NFS;3742;Meat and BBQ sandwiches;238;15,34;24,86;8,12;63;1,94
27510100;Sloppy joe sandwich, on white bun;3742;Meat and BBQ sandwiches;185;11,32;19,95;6,42;59;2,24
27510105;Sloppy joe sandwich, on wheat bun;3742;Meat and BBQ sandwiches;180;11,85;18,43;6,44;65;2,15
27510130;Barbecue beef sandwich, on white bun;3742;Meat and BBQ sandwiches;245;16,48;24,86;8,5;59;2,54
27510135;Barbecue beef sandwich, on wheat bun;3742;Meat and BBQ sandwiches;240;17,02;23,3;8,52;65;2,45
27510140;Cheeseburger slider, from fast food;3702;Burgers;298;16,15;25,02;14,29;228;2,56
27510155;Cheeseburger, NFS;3702;Burgers;296;17,87;18,71;16,15;171;2,53
27510160;Cheeseburger, from fast food, 1 small patty;3702;Burgers;299;16,42;23,96;14,78;237;2,51
27510170;Cheeseburger (Burger King);3702;Burgers;265;14,02;23,66;12,32;201;2,44
27510171;Whopper Jr with cheese (Burger King);3702;Burgers;235;12,02;19;12,09;175;1,87
27510172;Cheeseburger (McDonalds);3702;Burgers;270;13,49;25,46;12,9;123;2,25
27510190;Cheeseburger, from school cafeteria;3702;Burgers;250;18,73;23,42;8,64;162;2,68
27510191;Cheeseburger slider;3702;Burgers;297;18,09;17,9;16,41;167;2,52
27510195;Cheeseburger, on white bun, 1 small patty;3702;Burgers;298;17,6;19,61;16,05;196;2,49
27510196;Cheeseburger, on wheat bun, 1 small patty;3702;Burgers;292;18,22;17,84;16,07;203;2,39
27510215;Cheeseburger, from fast food, 1 medium patty;3702;Burgers;296;17,87;18,71;16,15;171;2,53
27510229;Quarter Pounder (McDonalds);3702;Burgers;256;15,68;22,14;11,6;87;1,73
27510231;Whopper with cheese (Burger King);3702;Burgers;268;13,69;17,73;15,8;73;2,3
27510232;Quarter Pounder with cheese (McDonalds);3702;Burgers;269;15,21;19,72;14,4;179;1,02
27510241;Cheeseburger, on white bun, 1 medium patty;3702;Burgers;296;17,87;18,71;16,15;171;2,53
27510242;Cheeseburger, on wheat bun, 1 medium patty;3702;Burgers;291;18,46;17,01;16,17;178;2,43
27510245;Cheeseburger, on white bun, 1 large patty;3702;Burgers;299;18,74;15,26;17,61;187;2,4
27510246;Cheeseburger, on wheat bun, 1 large patty;3702;Burgers;295;19,21;13,9;17,62;192;2,32
27510254;Double cheeseburger, on white bun, 2 small patties;3702;Burgers;296;19,31;13,31;17,86;137;2,47
27510255;Double cheeseburger, on wheat bun, 2 small patties;3702;Burgers;292;19,72;12,11;17,88;141;2,4
27510257;Double cheeseburger, on white bun, 2 medium patties;3702;Burgers;300;19,64;11,79;18,84;177;2,33
27510258;Double cheeseburger, on wheat bun, 2 medium patties;3702;Burgers;297;20;10,76;18,85;181;2,27
27510261;Cheeseburger, from fast food, 1 large patty;3702;Burgers;299;18,74;15,26;17,61;187;2,4
27510262;Double cheeseburger, on white bun, 2 large patties;3702;Burgers;299;20,24;9,66;19,36;147;2,34
27510263;Double cheeseburger, on wheat bun, 2 large patties;3702;Burgers;296;20,53;8,81;19,37;150;2,29
27510371;Double cheeseburger, from fast food, 2 small patties;3702;Burgers;297;18,12;17,68;16,6;178;2,48
27510386;Double cheeseburger (Burger King);3702;Burgers;278;16,3;16,92;15,73;231;2,29
27510387;Double cheeseburger (McDonalds);3702;Burgers;282;16,24;17,97;16,18;150;2,35
27510388;McDouble (McDonalds);3702;Burgers;282;16,24;17,97;16,18;150;2,35
27510389;Big Mac (McDonalds);3702;Burgers;261;11,94;21,53;14,1;127;1,4
27510401;Double cheeseburger, from fast food, 2 medium patties;3702;Burgers;300;19,64;11,79;18,84;177;2,33
27510405;Double cheeseburger, from fast food, 2 large patties;3702;Burgers;299;20,24;9,66;19,36;147;2,34
27510501;Hamburger slider, from fast food;3702;Burgers;285;15,27;29,18;11,35;89;3
27510521;Hamburger, NFS;3702;Burgers;288;17,51;20,68;14,38;66;2,83
27510531;Hamburger, from fast food, 1 small patty;3702;Burgers;285;15,51;28,27;11,68;86;2,98
27510551;Hamburger (Burger King);3702;Burgers;254;13,63;25,98;10,24;80;2,67
27510552;Whopper Jr (Burger King);3702;Burgers;216;10,73;21,14;9,58;64;2,09
27510553;Hamburger (McDonalds);3702;Burgers;263;13,3;29,57;10,18;116;2,87
27510565;Hamburger, from school cafeteria;3702;Burgers;243;17,8;25,67;7,36;97;2,96
27510573;Hamburger slider;3702;Burgers;288;17,76;19,71;14,72;63;2,81
27510575;Hamburger, on white bun, 1 small patty;3702;Burgers;287;17,1;22,22;13,83;70;2,86
27510576;Hamburger, on wheat bun, 1 small patty;3702;Burgers;280;17,83;20,14;13,86;78;2,74
27510601;Hamburger, from fast food, 1 medium patty;3702;Burgers;288;17,51;20,68;14,38;66;2,83
27510605;Hamburger, from fast food, 1 large patty;3702;Burgers;289;18,43;17,12;15,63;57;2,76
27510615;Whopper (Burger King);3702;Burgers;226;11,34;17,33;12,37;46;2,99
27510631;Hamburger, on white bun, 1 medium patty;3702;Burgers;288;17,51;20,68;14,38;66;2,83
27510632;Hamburger, on wheat bun, 1 medium patty;3702;Burgers;281;18,18;18,74;14,4;73;2,72
27510635;Hamburger, on white bun, 1 large patty;3702;Burgers;289;18,43;17,12;15,63;57;2,76
27510636;Hamburger, on wheat bun, 1 large patty;3702;Burgers;283;18,99;15,52;15,66;63;2,66
27510649;Double hamburger, on white bun, 2 small patties;3702;Burgers;289;19,18;14,26;16,65;49;2,7
27510652;Double hamburger, on wheat bun, 2 small patties;3702;Burgers;285;19,65;12,93;16,66;54;2,62
27510655;Double hamburger, on white bun, 2 medium patties;3702;Burgers;290;19,51;13,02;17,09;46;2,67
27510657;Double hamburger, on wheat bun, 2 medium patties;3702;Burgers;286;19,93;11,8;17,11;50;2,6
27510658;Double hamburger, on white bun, 2 large patties;3702;Burgers;290;20,22;10,33;18,05;39;2,62
27510659;Double hamburger, on wheat bun, 2 large patties;3702;Burgers;287;20,56;9,36;18,06;42;2,56
27510661;Double hamburger, from fast food, 2 small patties;3702;Burgers;288;17,76;19,68;14,73;63;2,81
27510671;Double hamburger, from fast food, 2 medium patties;3702;Burgers;290;19,51;13,02;17,09;46;2,67
27510675;Double hamburger, from fast food, 2 large patties;3702;Burgers;290;20,22;10,33;18,05;39;2,62
27510700;Meatball sandwich or sub;3742;Meat and BBQ sandwiches;207;11,3;21,31;8,23;178;2,01
27510702;Meatloaf sandwich;3742;Meat and BBQ sandwiches;217;11,75;28,73;6,15;124;2,42
27510705;Chiliburger, with or without cheese, on bun;3702;Burgers;232;14,76;17,67;11,01;52;2,53
27510910;Corned beef sandwich on white;3740;Deli and cured meat sandwiches;259;13,65;25,68;11,02;113;2,64
27510920;Corned beef sandwich on white, with cheese;3740;Deli and cured meat sandwiches;274;14,68;22,51;13,69;234;2,3
27510930;Corned beef sandwich on wheat;3740;Deli and cured meat sandwiches;257;14,67;23,72;11,22;87;2,53
27510940;Corned beef sandwich on wheat, with cheese;3740;Deli and cured meat sandwiches;273;15,55;20,86;13,86;212;2,21
27510950;Reuben sandwich;3740;Deli and cured meat sandwiches;282;10,01;16,42;19,43;117;1,69
27513010;Roast beef sandwich on white;3740;Deli and cured meat sandwiches;194;13,87;25,76;3,64;112;2,73
27513050;Roast beef sandwich on white, with cheese;3740;Deli and cured meat sandwiches;219;14,87;22,58;7,44;232;2,38
27513055;Roast beef sandwich on wheat;3740;Deli and cured meat sandwiches;192;14,89;23,8;3,84;86;2,62
27513065;Roast beef sandwich on wheat, with cheese;3740;Deli and cured meat sandwiches;217;15,73;20,93;7,61;211;2,29
27513070;French dip sandwich;3740;Deli and cured meat sandwiches;184;13,23;24,47;3,47;106;2,6
27514010;Steak sandwich or sub on white;3742;Meat and BBQ sandwiches;249;17,91;25,45;8,07;117;3,02
27514020;Steak sandwich or sub on wheat;3742;Meat and BBQ sandwiches;247;18,93;23,49;8,27;91;2,91
27514030;Cheese steak sandwich or sub on white;3742;Meat and BBQ sandwiches;270;18,39;21,48;12,03;269;2,52
27514040;Cheese steak sandwich or sub on wheat;3742;Meat and BBQ sandwiches;268;19,22;19,9;12,2;249;2,43
27516010;Gyro sandwich;3742;Meat and BBQ sandwiches;184;11,24;18,78;6,76;46;1,48
27517000;Hamburger wrap sandwich, from fast food;3702;Burgers;299;16,86;20,38;16,06;67;2,91
27520210;Ham sandwich on white;3740;Deli and cured meat sandwiches;187;12,94;25,58;3,66;112;2,02
27520220;Ham sandwich on white, with cheese;3740;Deli and cured meat sandwiches;213;14,08;22,43;7,46;232;1,78
27520230;Ham sandwich on wheat;3740;Deli and cured meat sandwiches;185;13,96;23,62;3,86;86;1,91
27520240;Ham sandwich on wheat, with cheese;3740;Deli and cured meat sandwiches;212;14,94;20,78;7,62;211;1,68
27520255;Ham sandwich or sub, restaurant;3740;Deli and cured meat sandwiches;178;13,34;22,85;3,66;100;1,86
27520260;Ham sandwich or sub, with cheese, restaurant;3740;Deli and cured meat sandwiches;210;14,59;19,7;8,06;242;1,61
27520270;Ham sandwich wrap;3740;Deli and cured meat sandwiches;230;13,54;22,51;9,38;204;1,9
27520340;Ham salad sandwich on white;3740;Deli and cured meat sandwiches;242;11,98;18,29;13,26;81;1,5
27520345;Ham salad sandwich on wheat;3740;Deli and cured meat sandwiches;241;12,64;17,03;13,38;64;1,44
